11:51:11;firefox;18.5
11:51:13;firefox;18.5
11:51:15;firefox;18.3
11:51:17;firefox;18.3
11:51:19;firefox;18.3
11:51:21;firefox;18.3
11:51:23;firefox;18.2
11:51:25;firefox;18.2
11:51:27;firefox;18.2
11:51:29;firefox;18.2
11:51:31;firefox;18.2
11:51:33;firefox;18.2
